ID,NAME,LAT(D),LON(D),ALT(M),DATE(YMD),TIME,BAT(v),GPS,RFS(m),RFD(m),T(c),TN(c),TX(C),TNX(C),RH(%),WD1(D),WS1(m/s),WD2(D),WS2(m/s),SLP(hPa),SS(min),ST1(c),SM1(m3/m3),ST2(c),SM2(m3/m3),ST3(c),SM3(m3/m3),ST4(c),SM4(m3/m3),WSM1(m/s),WSM2(m/s)
"10057",Induat,25.312119,85.309134,60.00,2021-02-10,11:00:00,13.1,L,0,0,21.8999999999999986,21.3000000000000007,21.8999999999999986,,67.7000000000000028,57,2.39999999999999991,,,1009.5,,,,,,,,,,44.8500000000000014,
"10011",Karai Parsurai,25.377364,85.271987,56.00,2021-02-10,11:00:00,12.7,L,0,0,22.3000000000000007,21.8999999999999986,22.3999999999999986,,72.5999999999999943,189,0.149999999999999994,,,1008.89999999999998,,,,,,,,,,1.55000000000000004,
"10037",North Hussani,26.378500,84.785720,67.00,2021-02-10,11:00:00,13.5,L,0,0,22.3999999999999986,21.6999999999999993,22.3999999999999986,,74.5,0,0,,,1007.89999999999998,,,,,,,,,,0,
"10043",Patahi,26.561810,85.141017,69.00,2021-02-10,11:00:00,12.8,L,0,0,20.8000000000000007,20.3000000000000007,20.8000000000000007,,76.2999999999999972,-99,-99,,,1009.20000000000005,,,,,,,,,,-99,
"10008",Sukha Nagar,26.286834,86.936127,64.00,2021-02-10,11:00:00,12.9,L,0,0,21.6999999999999993,21,21.6999999999999993,,77.4000000000000057,0,0,,,-99,,,,,,,,,,0,
"10019",Silao,25.086250,85.429740,67.00,2021-02-10,11:15:00,13.1,L,0,0,22.8000000000000007,22.3999999999999986,23,,61,166,0.440000000000000002,,,1008.10000000000002,,,,,,,,,,1.92999999999999994,
"10023",Sarmera,25.261097,85.798626,44.00,2021-02-10,11:15:00,12.8,L,0,0,23.1000000000000014,22.5,23.1999999999999993,,65.0999999999999943,75,0.910000000000000031,,,1010.60000000000002,,,,,,,,,,1.92999999999999994,
"10039",Madhuban,26.451580,85.154070,63.00,2021-02-10,11:15:00,13.1,L,0,0,23.3999999999999986,22.8000000000000007,23.3999999999999986,,66.2999999999999972,0,0,,,760,,,,,,,,,,0,
"10048",Bankatwa,26.799485,85.042796,76.00,2021-02-10,11:15:00,13.2,L,0,0,24.3000000000000007,22.3999999999999986,24.3000000000000007,,72.0999999999999943,0,0,,,-999,,,,,,,,,,0,
"10055",Devajit Parsauni,26.338150,85.088000,65.00,2021-02-10,11:15:00,12.9,L,0,0,22.1999999999999993,21.6999999999999993,22.1999999999999993,,71.5,293,0.0100000000000000002,,,1008.29999999999995,,,,,,,,,,2.31999999999999984,
"10015",Bihar Sharif,25.177497,85.520509,60.00,2021-02-10,11:15:00,13.2,L,0,0.5,22.3000000000000007,21.8999999999999986,22.3000000000000007,,61.8999999999999986,317,0.790000000000000036,,,1009.29999999999995,,,,,,,,,,1.92999999999999994,
"10024",Rahui,25.265680,85.553426,54.00,2021-02-10,11:15:00,13.1,L,0,0,22.6999999999999993,22.6000000000000014,23.1000000000000014,,61.7000000000000028,0,0,,,1010.70000000000005,,,,,,,,,,0,
"10018",Rajgir,25.035110,85.422188,69.00,2021-02-10,11:15:00,13.1,L,0,0,21.8999999999999986,21.8000000000000007,22,,62.3999999999999986,0,0,,,1008.79999999999995,,,,,,,,,,0,
"10045",Ghorasahan,26.797060,85.130824,78.00,2021-02-10,11:15:00,13.0,L,0,0,23.3999999999999986,22.3999999999999986,23.3999999999999986,,70.0999999999999943,212,0.780000000000000027,,,1008.10000000000002,,,,,,,,,,1.55000000000000004,
"10046",Chiraia,26.701710,85.075720,73.00,2021-02-10,11:15:00,13.1,L,0,0,21.1999999999999993,20.6000000000000014,21.3000000000000007,,79.2000000000000028,348,0.330000000000000016,,,-999,,,,,,,,,,1.15999999999999992,
"10054",Kuriya,26.359544,85.226200,64.00,2021-02-10,11:15:00,12.2,L,0,0,21.3999999999999986,21.3999999999999986,21.6999999999999993,,71.5999999999999943,-99,-99,,,1010.29999999999995,,,,,,,,,,-99,
"10040",Tetaria,26.388950,85.190240,65.00,2021-02-10,11:15:00,13.2,L,0,0,23.6999999999999993,23.1999999999999993,23.8999999999999986,,64.0999999999999943,307,0.0100000000000000002,,,1007,,,,,,,,,,0.770000000000000018,
"10043",Patahi,26.561810,85.141017,69.00,2021-02-10,11:15:00,12.9,L,0,0,21.3000000000000007,20.8999999999999986,21.3999999999999986,,74.2999999999999972,-99,-99,,,1008.79999999999995,,,,,,,,,,-99,
"10026",Chandi,25.320310,85.409290,56.00,2021-02-10,11:15:00,13.0,L,0,0,22.1999999999999993,22,22.3999999999999986,,64.4000000000000057,194,0.209999999999999992,,,1011,,,,,,,,,,2.31999999999999984,
"10020",Shankardi,25.224060,85.374700,56.00,2021-02-10,11:15:00,13.4,L,0,0,22.6999999999999993,22.3000000000000007,22.6999999999999993,,61.2000000000000028,0,0,,,1009.89999999999998,,,,,,,,,,0,
"10053",Piprakothi,26.542480,84.943000,67.00,2021-02-10,11:15:00,13.9,L,0,0,22.8999999999999986,21.5,22.8999999999999986,,69.0999999999999943,224,0.309999999999999998,,,1005.29999999999995,,,,,,,,,,1.55000000000000004,
"10032",South Sugnaw,26.720150,84.766950,74.00,2021-02-10,11:15:00,14.6,L,0,0.25,21,20.3000000000000007,21,,84.5,0,0,,,1007.60000000000002,,,,,,,,,,0,
"10006",Tribeniganj,26.130660,86.881828,59.00,2021-02-10,11:15:00,12.9,L,0,0,22.5,22.1000000000000014,22.5,,69.7000000000000028,0,0,,,1008,,,,,,,,,,0,
"10051",Ramgarhwa,26.875030,84.791200,76.00,2021-02-10,11:15:00,13.7,L,0,0,-99,-99,-99,,-99,-99,-99,,,-99,,,,,,,,,,-99,
"10002",Kishanpur,26.213383,86.679374,59.00,2021-02-10,11:15:00,12.8,L,0,0,21.1999999999999993,20.8000000000000007,21.1999999999999993,,73.2000000000000028,320,0.890000000000000013,,,1009.5,,,,,,,,,,1.92999999999999994,
"10001",Supaul,26.127456,86.605336,52.00,2021-02-10,11:15:00,13.0,L,0,0,21.3999999999999986,21,21.3999999999999986,,72.2000000000000028,343,0.739999999999999991,,,1010.5,,,,,,,,,,1.92999999999999994,
"10028",Tharthari,25.289700,85.382524,52.00,2021-02-10,11:15:00,13.3,L,0,0,22.1999999999999993,22.1999999999999993,22.6000000000000014,,69.2999999999999972,0,0,,,1009.39999999999998,,,,,,,,,,0,
"10010",Gonura,26.165698,86.475970,54.00,2021-02-10,11:15:00,12.6,L,0,0,22,21.8999999999999986,22.1000000000000014,,73.2000000000000028,149,0.489999999999999991,,,1009.70000000000005,,,,,,,,,,1.55000000000000004,
"10042",Shiraha,26.523540,85.066150,68.00,2021-02-10,11:15:00,13.3,L,0,0,21.6000000000000014,21.3999999999999986,21.8000000000000007,,79.2000000000000028,0,0,,,1007.20000000000005,,,,,,,,,,0,
"10013",Islampur,25.147641,85.200004,63.00,2021-02-10,11:15:00,12.8,L,0,0,22,21.3999999999999986,22,,67.5999999999999943,197,0.400000000000000022,,,1007.39999999999998,,,,,,,,,,1.92999999999999994,
"10050",Hardiya,26.981720,84.843940,84.00,2021-02-10,11:15:00,11.0,L,0,0,21.6999999999999993,21.6000000000000014,21.8000000000000007,,70.7000000000000028,350,0,,,1004.79999999999995,,,,,,,,,,0.390000000000000013,
"10033",Harsidhi,26.672680,84.718820,77.00,2021-02-10,11:15:00,12.9,L,0,0,46.7999999999999972,46.7999999999999972,46.7999999999999972,,0.100000000000000006,167,0.260000000000000009,,,-99,,,,,,,,,,1.55000000000000004,
"10041",Rupaliya,26.506080,85.173340,66.00,2021-02-10,11:15:00,13.2,L,0,0,21.6000000000000014,21.1999999999999993,21.6000000000000014,,74.2999999999999972,249,0.0100000000000000002,,,1008.89999999999998,,,,,,,,,,0.390000000000000013,
"10036",North Bariariya,26.486060,84.708578,66.00,2021-02-10,11:15:00,12.9,L,0,0,22.1999999999999993,22,22.5,,69.4000000000000057,-99,-99,,,1007.10000000000002,,,,,,,,,,-99,
"10016",Adhampur,25.036102,85.528875,70.00,2021-02-10,11:15:00,12.7,L,0,0,22.3999999999999986,22,22.5,,68.0999999999999943,330,0.859999999999999987,,,1007.5,,,,,,,,,,1.55000000000000004,
"10052",Pokhara,26.509350,84.841210,69.00,2021-02-10,11:15:00,12.9,L,0,0,22,21.3999999999999986,22,,69.7999999999999972,1,0.689999999999999947,,,-99,,,,,,,,,,2.31999999999999984,
"10047",Akderi,26.842910,85.006600,77.00,2021-02-10,11:15:00,13.9,L,0,0,22.6999999999999993,22.1000000000000014,22.6999999999999993,,68.7000000000000028,0,0,,,1005.79999999999995,,,,,,,,,,0,
"10030",Motihari,26.644360,84.928330,71.00,2021-02-10,11:15:00,13.1,L,0,0,22,21.5,22,,71.2999999999999972,0,0,,,1007.79999999999995,,,,,,,,,,0,
"10004",Piprahi,26.304627,86.838348,65.00,2021-02-10,11:15:00,13.0,L,0,0,21.3000000000000007,20.6000000000000014,21.3000000000000007,,69.2000000000000028,0,0,,,1005.89999999999998,,,,,,,,,,0,
"10022",Bind,25.311559,85.692711,46.00,2021-02-10,11:15:00,13.0,L,0,0,22.1000000000000014,21.6999999999999993,22.1000000000000014,,71.4000000000000057,222,0.550000000000000044,,,-999,,,,,,,,,,1.92999999999999994,
"10005",Pipra,26.163217,86.799423,57.00,2021-02-10,11:15:00,13.0,L,0,0,21.5,21.5,21.8000000000000007,,70.7999999999999972,0,0,,,1010.60000000000002,,,,,,,,,,0,
"10012",Ekangarsarai,25.227850,85.227330,61.00,2021-02-10,11:15:00,13.5,L,0,0,22.1999999999999993,22,22.3000000000000007,,69.2000000000000028,245,0.130000000000000004,,,1009,,,,,,,,,,1.55000000000000004,
"10057",Induat,25.312119,85.309134,60.00,2021-02-10,11:15:00,13.0,L,0,0,22.8999999999999986,22,22.8999999999999986,,64.5,49,2.33000000000000007,,,1009,,,,,,,,,,43.3100000000000023,
"10009",Basantpur,26.496582,87.017733,79.00,2021-02-10,11:15:00,12.9,L,0,0,22.6999999999999993,22.3999999999999986,23,,64,176,2.24000000000000021,,,1008.20000000000005,,,,,,,,,,44.0799999999999983,
"10029",Turkaulia,26.614360,84.826610,71.00,2021-02-10,11:15:00,15.1,L,0,0,21.8000000000000007,21.3999999999999986,21.8000000000000007,,71.9000000000000057,111,0,,,1009.79999999999995,,,,,,,,,,0.390000000000000013,
"10017",Katrisarai,25.086580,85.634330,62.00,2021-02-10,11:15:00,12.9,L,0,0,22.5,22,22.5,,67,0,0,,,760,,,,,,,,,,0,
"10027",Noorsarai,25.267580,85.459110,54.00,2021-02-10,11:15:00,12.9,L,0,0,22.8000000000000007,22.5,22.8999999999999986,,62.2000000000000028,275,0.46000000000000002,,,1009.70000000000005,,,,,,,,,,1.55000000000000004,
"10035",Radhiya,26.554420,84.627580,67.00,2021-02-10,11:15:00,12.6,L,0,0,22.6000000000000014,21.1999999999999993,22.6000000000000014,,70.9000000000000057,0,0,,,1008.89999999999998,,,,,,,,,,0,
"10011",Karai Parsurai,25.377364,85.271987,56.00,2021-02-10,11:15:00,12.7,L,0,0,22.8000000000000007,22.3000000000000007,22.8000000000000007,,69.7000000000000028,240,0.0299999999999999989,,,1008.60000000000002,,,,,,,,,,0.770000000000000018,
"10044",Dhaka,26.671040,85.156620,73.00,2021-02-10,11:15:00,13.0,L,0,0,22.3000000000000007,21.8000000000000007,22.3000000000000007,,80.7000000000000028,9,0.28999999999999998,,,1007.10000000000002,,,,,,,,,,1.55000000000000004,
"10034",Parsauni,26.623920,84.616650,72.00,2021-02-10,11:15:00,13.3,L,0,0,22,21.8000000000000007,22.5,,73.2999999999999972,0,0,,,1007.70000000000005,,,,,,,,,,0,
"10038",Kalyanpur,26.432855,84.925760,66.00,2021-02-10,11:15:00,13.0,L,0,0,21.8999999999999986,21.5,22.1000000000000014,,75.5,0,0,,,1003.20000000000005,,,,,,,,,,0,
"10049",Srichiya,26.934320,84.946214,84.00,2021-02-10,11:15:00,13.1,L,0,0,22.8000000000000007,21.6999999999999993,22.8000000000000007,,68,0,0,,,761.5,,,,,,,,,,0,
"10021",Asthawan,25.214894,85.621480,53.00,2021-02-10,11:15:00,12.9,L,0,0,22.3000000000000007,21.8000000000000007,22.3999999999999986,,66.2999999999999972,-999,-99.9000000000000057,,,1008.29999999999995,,,,,,,,,,-99.9000000000000057,
"10003",Saraigarh,26.298908,86.735990,62.00,2021-02-10,11:15:00,13.2,L,0,0,-999,-99.9000000000000057,-99.9000000000000057,,-99.9000000000000057,0,0,,,-999,,,,,,,,,,0,
"10025",Harnaut,25.366250,85.534480,48.00,2021-02-10,11:15:00,13.2,L,0,0,22.1999999999999993,21.6000000000000014,22.1999999999999993,,66.5,0,0,,,1010.39999999999998,,,,,,,,,,0,
"10031",Ajagari,26.696300,84.883790,68.00,2021-02-10,11:15:00,13.6,L,0,0,22.1000000000000014,21.5,22.1000000000000014,,77.7000000000000028,276,0,,,1009.39999999999998,,,,,,,,,,0.770000000000000018,
"10037",North Hussani,26.378500,84.785720,67.00,2021-02-10,11:15:00,13.2,L,0,0,23.1000000000000014,22,23.1000000000000014,,72.7000000000000028,0,0,,,1007.79999999999995,,,,,,,,,,0,
"10058",Nagar Nausa,25.392550,85.344230,52.00,2021-02-10,11:15:00,13.2,L,0,0,23,22.3000000000000007,23,,62.7000000000000028,143,0,,,1009,,,,,,,,,,0.390000000000000013,
"10008",Sukha Nagar,26.286834,86.936127,64.00,2021-02-10,11:15:00,12.8,L,0,0,22,21.8999999999999986,22.1000000000000014,,75.4000000000000057,0,0,,,-99,,,,,,,,,,0,
"10019",Silao,25.086250,85.429740,67.00,2021-02-10,11:30:00,13.1,L,0,0,22.8000000000000007,22.6000000000000014,22.8000000000000007,,59.2000000000000028,151,0.719999999999999973,,,1007.79999999999995,,,,,,,,,,1.92999999999999994,
"10029",Turkaulia,26.614360,84.826610,71.00,2021-02-10,11:30:00,15.1,L,0,0,21.8000000000000007,21.6000000000000014,21.8999999999999986,,69.4000000000000057,0,0,,,1009.5,,,,,,,,,,0,
"10023",Sarmera,25.261097,85.798626,44.00,2021-02-10,11:30:00,13.1,L,0,0,23.3000000000000007,23.1000000000000014,23.3999999999999986,,63.2000000000000028,71,0.839999999999999969,,,1010.29999999999995,,,,,,,,,,1.92999999999999994,
"10048",Bankatwa,26.799485,85.042796,76.00,2021-02-10,11:30:00,12.9,L,0,0,24,23.6000000000000014,24.3000000000000007,,69.4000000000000057,0,0,,,-999,,,,,,,,,,0,
"10057",Induat,25.312119,85.309134,60.00,2021-02-10,11:30:00,13.4,L,0,0,23.5,23,23.8000000000000007,,61,43,2.33999999999999986,,,1008.70000000000005,,,,,,,,,,43.6899999999999977,
"10058",Nagar Nausa,25.392550,85.344230,52.00,2021-02-10,11:30:00,12.9,L,0,0,23.6000000000000014,23.1999999999999993,23.6000000000000014,,58,0,0,,,1008.70000000000005,,,,,,,,,,0,
"10015",Bihar Sharif,25.177497,85.520509,60.00,2021-02-10,11:30:00,12.9,L,0,0.5,22.3999999999999986,22.3000000000000007,22.3999999999999986,,61.2000000000000028,348,1.48999999999999999,,,1008.89999999999998,,,,,,,,,,3.47999999999999998,
"10046",Chiraia,26.701710,85.075720,73.00,2021-02-10,11:30:00,13.1,L,0.5,0.5,21.6000000000000014,21.1999999999999993,21.8000000000000007,,77.9000000000000057,340,0.440000000000000002,,,-999,,,,,,,,,,1.55000000000000004,
"10022",Bind,25.311559,85.692711,46.00,2021-02-10,11:30:00,13.2,L,0,0,22,21.8999999999999986,22.1000000000000014,,71,336,0.819999999999999951,,,-999,,,,,,,,,,1.92999999999999994,
"10045",Ghorasahan,26.797060,85.130824,78.00,2021-02-10,11:30:00,13.4,L,0,0,23.1999999999999993,23.1000000000000014,23.6000000000000014,,68.0999999999999943,347,0.530000000000000027,,,1007.79999999999995,,,,,,,,,,1.92999999999999994,
"10018",Rajgir,25.035110,85.422188,69.00,2021-02-10,11:30:00,12.9,L,0,0,22,21.8000000000000007,22,,62.6000000000000014,0,0,,,1008.5,,,,,,,,,,0,
"10040",Tetaria,26.388950,85.190240,65.00,2021-02-10,11:30:00,13.3,L,0,0,24,23.8000000000000007,24.1999999999999993,,63.2000000000000028,354,0.400000000000000022,,,1006.89999999999998,,,,,,,,,,1.15999999999999992,
"10006",Tribeniganj,26.130660,86.881828,59.00,2021-02-10,11:30:00,13.0,L,0,0,23.1000000000000014,22.1999999999999993,23.1000000000000014,,68.9000000000000057,0,0,,,1007.60000000000002,,,,,,,,,,0,
"10026",Chandi,25.320310,85.409290,56.00,2021-02-10,11:30:00,13.0,L,0,0,22.6000000000000014,22.3000000000000007,22.6000000000000014,,62.7000000000000028,216,0.369999999999999996,,,1010.60000000000002,,,,,,,,,,2.31999999999999984,
"10055",Devajit Parsauni,26.338150,85.088000,65.00,2021-02-10,11:30:00,13.1,L,0,0,22.5,22,22.5,,71.5,355,0.479999999999999982,,,1007.89999999999998,,,,,,,,,,1.92999999999999994,
"10032",South Sugnaw,26.720150,84.766950,74.00,2021-02-10,11:30:00,14.5,L,0,0.25,21.6999999999999993,21,21.6999999999999993,,80.5999999999999943,0,0,,,1007,,,,,,,,,,0,
"10053",Piprakothi,26.542480,84.943000,67.00,2021-02-10,11:30:00,13.8,L,0,0,23.1000000000000014,22.8999999999999986,23.1000000000000014,,64.9000000000000057,106,0.140000000000000013,,,1004.79999999999995,,,,,,,,,,1.92999999999999994,
"10002",Kishanpur,26.213383,86.679374,59.00,2021-02-10,11:30:00,12.9,L,0,0,21.8999999999999986,21.1999999999999993,22,,70.9000000000000057,299,0.900000000000000022,,,1008.89999999999998,,,,,,,,,,1.55000000000000004,
"10001",Supaul,26.127456,86.605336,52.00,2021-02-10,11:30:00,13.0,L,0,0,21.6000000000000014,21.3999999999999986,21.8000000000000007,,70.0999999999999943,312,0.910000000000000031,,,1010,,,,,,,,,,1.92999999999999994,
"10028",Tharthari,25.289700,85.382524,52.00,2021-02-10,11:30:00,13.0,L,0,0,22.8000000000000007,22.1999999999999993,22.8000000000000007,,66.9000000000000057,0,0,,,1009.10000000000002,,,,,,,,,,0,
"10042",Shiraha,26.523540,85.066150,68.00,2021-02-10,11:30:00,12.8,L,0,0,21.6999999999999993,21.6000000000000014,22,,76.9000000000000057,0,0,,,1007.29999999999995,,,,,,,,,,0,
"10036",North Bariariya,26.486060,84.708578,66.00,2021-02-10,11:30:00,13.0,L,0,0,22.3999999999999986,22.1000000000000014,22.3999999999999986,,68.9000000000000057,-99,-99,,,1006.79999999999995,,,,,,,,,,-99,
"10009",Basantpur,26.496582,87.017733,79.00,2021-02-10,11:30:00,12.8,L,0,0,23.3999999999999986,22.6000000000000014,23.3999999999999986,,61.6000000000000014,182,2.08000000000000007,,,1007.70000000000005,,,,,,,,,,42.9200000000000017,
"10041",Rupaliya,26.506080,85.173340,66.00,2021-02-10,11:30:00,13.2,L,0,0,22.3999999999999986,21.6000000000000014,22.3999999999999986,,72.7999999999999972,199,0.0299999999999999989,,,1008.70000000000005,,,,,,,,,,0.770000000000000018,
"10033",Harsidhi,26.672680,84.718820,77.00,2021-02-10,11:30:00,12.9,L,0,0,46.7999999999999972,46.7999999999999972,46.7999999999999972,,0.100000000000000006,240,0.309999999999999998,,,-99,,,,,,,,,,1.55000000000000004,
"10052",Pokhara,26.509350,84.841210,69.00,2021-02-10,11:30:00,12.8,L,0,0,22.5,21.8999999999999986,22.5,,68.2999999999999972,15,0.239999999999999991,,,-99,,,,,,,,,,2.31999999999999984,
"10004",Piprahi,26.304627,86.838348,65.00,2021-02-10,11:30:00,12.8,L,0,0,21.8000000000000007,21.3999999999999986,22,,68.7999999999999972,0,0,,,1005.39999999999998,,,,,,,,,,0,
"10016",Adhampur,25.036102,85.528875,70.00,2021-02-10,11:30:00,13.0,L,0,0,23.5,22.5,23.6999999999999993,,67.2000000000000028,305,0.359999999999999987,,,1007.10000000000002,,,,,,,,,,1.15999999999999992,
"10030",Motihari,26.644360,84.928330,71.00,2021-02-10,11:30:00,13.0,L,0,0,22.1000000000000014,21.8999999999999986,22.1000000000000014,,69.4000000000000057,332,0,,,1007.60000000000002,,,,,,,,,,1.15999999999999992,
"10047",Akderi,26.842910,85.006600,77.00,2021-02-10,11:30:00,13.8,L,0,0,23.1999999999999993,22.5,23.5,,67.9000000000000057,0,0,,,1005.39999999999998,,,,,,,,,,0,
"10010",Gonura,26.165698,86.475970,54.00,2021-02-10,11:30:00,12.6,L,0,0,22.1999999999999993,22.1000000000000014,22.3000000000000007,,73.0999999999999943,153,0.419999999999999984,,,1009.29999999999995,,,,,,,,,,1.55000000000000004,
"10025",Harnaut,25.366250,85.534480,48.00,2021-02-10,11:30:00,13.4,L,0,0,22.1000000000000014,22.1000000000000014,22.6000000000000014,,64.0999999999999943,0,0,,,1010.20000000000005,,,,,,,,,,0,
"10044",Dhaka,26.671040,85.156620,73.00,2021-02-10,11:30:00,13.0,L,0,0,22.8000000000000007,22.3000000000000007,22.8000000000000007,,78.0999999999999943,325,0.540000000000000036,,,1006.70000000000005,,,,,,,,,,1.92999999999999994,
"10017",Katrisarai,25.086580,85.634330,62.00,2021-02-10,11:30:00,13.0,L,0,0,22.6000000000000014,22.3999999999999986,22.8000000000000007,,64.7000000000000028,0,0,,,760,,,,,,,,,,0,
"10012",Ekangarsarai,25.227850,85.227330,61.00,2021-02-10,11:30:00,12.9,L,0,0,22.3000000000000007,22,22.3000000000000007,,66.4000000000000057,293,0,,,1008.79999999999995,,,,,,,,,,0.390000000000000013,
"10011",Karai Parsurai,25.377364,85.271987,56.00,2021-02-10,11:30:00,12.7,L,0,0,23.1000000000000014,22.6999999999999993,23.1000000000000014,,68.4000000000000057,172,0,,,1008.39999999999998,,,,,,,,,,0.390000000000000013,
"10031",Ajagari,26.696300,84.883790,68.00,2021-02-10,11:30:00,12.8,L,0,0,22.8999999999999986,22.1000000000000014,22.8999999999999986,,72,154,0.369999999999999996,,,1009.20000000000005,,,,,,,,,,1.15999999999999992,
"10027",Noorsarai,25.267580,85.459110,54.00,2021-02-10,11:30:00,12.9,L,0,0,23.1999999999999993,22.5,23.3999999999999986,,60.1000000000000014,250,0.419999999999999984,,,1009.39999999999998,,,,,,,,,,1.55000000000000004,
"10005",Pipra,26.163217,86.799423,57.00,2021-02-10,11:30:00,13.3,L,0,0,22.3000000000000007,21.5,22.3999999999999986,,71,0,0,,,1010.29999999999995,,,,,,,,,,0,
"10035",Radhiya,26.554420,84.627580,67.00,2021-02-10,11:30:00,12.6,L,0,0,22.6000000000000014,22.6000000000000014,22.8999999999999986,,65.5999999999999943,57,0,,,1008.60000000000002,,,,,,,,,,0.390000000000000013,
"10034",Parsauni,26.623920,84.616650,72.00,2021-02-10,11:30:00,13.0,L,0,0,22,21.8999999999999986,22.1999999999999993,,73.2000000000000028,0,0,,,1007.39999999999998,,,,,,,,,,0,
"10049",Srichiya,26.934320,84.946214,84.00,2021-02-10,11:30:00,13.1,L,0,0,22.8000000000000007,22.6000000000000014,23,,66.9000000000000057,0,0,,,761.5,,,,,,,,,,0,
"10038",Kalyanpur,26.432855,84.925760,66.00,2021-02-10,11:30:00,12.9,L,0,0,22.3000000000000007,21.8000000000000007,22.6000000000000014,,73.7000000000000028,0,0,,,1003.60000000000002,,,,,,,,,,0,
"10021",Asthawan,25.214894,85.621480,53.00,2021-02-10,11:30:00,13.5,L,0,0,22.6000000000000014,22.1999999999999993,22.6000000000000014,,64.5,-999,-99.9000000000000057,,,1007.89999999999998,,,,,,,,,,-99.9000000000000057,
"10003",Saraigarh,26.298908,86.735990,62.00,2021-02-10,11:30:00,13.0,L,0,0,-999,-99.9000000000000057,-99.9000000000000057,,-99.9000000000000057,0,0.0299999999999999989,,,-999,,,,,,,,,,0.770000000000000018,
"10024",Rahui,25.265680,85.553426,54.00,2021-02-10,11:30:00,13.0,L,0,0,23.6999999999999993,22.8000000000000007,23.6999999999999993,,60.5,0,0,,,1010.20000000000005,,,,,,,,,,0,
"10043",Patahi,26.561810,85.141017,69.00,2021-02-10,11:30:00,13.0,L,0,0,21.5,21.3000000000000007,21.5,,72.2999999999999972,-99,-99,,,1008.79999999999995,,,,,,,,,,-99,
"10008",Sukha Nagar,26.286834,86.936127,64.00,2021-02-10,11:30:00,12.8,L,0,0,22.3999999999999986,21.8000000000000007,22.3999999999999986,,74.5999999999999943,0,0,,,-99,,,,,,,,,,0,
"10019",Silao,25.086250,85.429740,67.00,2021-02-10,11:45:00,12.9,L,0,0,22.6999999999999993,22.6999999999999993,23.1000000000000014,,58.3999999999999986,233,0.650000000000000022,,,1007.70000000000005,,,,,,,,,,1.55000000000000004,
"10006",Tribeniganj,26.130660,86.881828,59.00,2021-02-10,11:45:00,12.9,L,0,0,23.1999999999999993,23,23.5,,67.2000000000000028,0,0,,,1007.39999999999998,,,,,,,,,,0,
"10057",Induat,25.312119,85.309134,60.00,2021-02-10,11:45:00,13.3,L,0,0,22.8000000000000007,22.6999999999999993,23.5,,60.2000000000000028,45,2.31999999999999984,,,1008.39999999999998,,,,,,,,,,43.6899999999999977,
"10023",Sarmera,25.261097,85.798626,44.00,2021-02-10,11:45:00,13.1,L,0,0,23.5,23.3000000000000007,23.6999999999999993,,61.5,106,1.44999999999999996,,,1009.89999999999998,,,,,,,,,,2.70999999999999996,
"10048",Bankatwa,26.799485,85.042796,76.00,2021-02-10,11:45:00,13.0,L,0,0,24.3999999999999986,24.1999999999999993,24.5,,67.7999999999999972,0,0,,,-999,,,,,,,,,,0,
"10015",Bihar Sharif,25.177497,85.520509,60.00,2021-02-10,11:45:00,13.4,L,0,0.5,23.1000000000000014,22.3999999999999986,23.1000000000000014,,59.8999999999999986,28,0.280000000000000027,,,1008.70000000000005,,,,,,,,,,1.92999999999999994,
"10045",Ghorasahan,26.797060,85.130824,78.00,2021-02-10,11:45:00,13.2,L,0,0,24.6999999999999993,23.1000000000000014,24.6999999999999993,,67.9000000000000057,25,0.270000000000000018,,,1007.5,,,,,,,,,,1.15999999999999992,
"10046",Chiraia,26.701710,85.075720,73.00,2021-02-10,11:45:00,13.1,L,0,0.5,22.5,21.6999999999999993,22.5,,74.9000000000000057,331,0.400000000000000022,,,-999,,,,,,,,,,1.15999999999999992,
"10039",Madhuban,26.451580,85.154070,63.00,2021-02-10,11:45:00,13.3,L,0,0,23.5,23.5,24,,64.7999999999999972,0,0,,,760,,,,,,,,,,0,
"10053",Piprakothi,26.542480,84.943000,67.00,2021-02-10,11:45:00,13.8,L,0,0,23.1000000000000014,23.1000000000000014,23.5,,65.7000000000000028,74,1.03000000000000003,,,1004.5,,,,,,,,,,2.31999999999999984,
"10054",Kuriya,26.359544,85.226200,64.00,2021-02-10,11:45:00,12.2,L,0,0,23,22.1000000000000014,23,,68.2000000000000028,-99,-99,,,1009.60000000000002,,,,,,,,,,-99,
"10018",Rajgir,25.035110,85.422188,69.00,2021-02-10,11:45:00,13.2,L,0,0,22.3999999999999986,22,22.3999999999999986,,61,0,0,,,1008.29999999999995,,,,,,,,,,0,
"10026",Chandi,25.320310,85.409290,56.00,2021-02-10,11:45:00,13.2,L,0,0,22.8000000000000007,22.3999999999999986,22.8000000000000007,,60.7999999999999972,219,0.930000000000000049,,,1010.29999999999995,,,,,,,,,,2.70999999999999996,
"10022",Bind,25.311559,85.692711,46.00,2021-02-10,11:45:00,13.4,L,0,0,22.5,21.8999999999999986,22.6000000000000014,,70.5,316,0.849999999999999978,,,-999,,,,,,,,,,2.70999999999999996,
"10032",South Sugnaw,26.720150,84.766950,74.00,2021-02-10,11:45:00,14.6,L,0,0.25,21.8999999999999986,21.8000000000000007,22.1999999999999993,,76.5999999999999943,0,0,,,1006.70000000000005,,,,,,,,,,0,
